origin,destination,original_origin,original_destination,demand,pi_w,protected_demand,unprotected_demand,origin_protected_share,destination_protected_share,generation_method,generation_seed
29,5,423,396,3.000000,0.31839973,0.95519919,2.04480081,0.30008886,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,6,423,397,6.000000,0.24925682,1.49554089,4.50445911,0.30008886,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,7,423,398,5.000000,0.43170481,2.15852404,2.84147596,0.30008886,0.60468921,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,8,423,399,4.000000,0.36952057,1.47808227,2.52191773,0.30008886,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,10,423,402,2.000000,0.29717254,0.59434508,1.40565492,0.30008886,0.26153531,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,14,423,406,1.000000,0.16729145,0.16729145,0.83270855,0.30008886,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,17,423,409,2.000000,0.27740861,0.55481721,1.44518279,0.30008886,0.24437834,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,18,423,410,5.000000,0.35082680,1.75413398,3.24586602,0.30008886,0.31395496,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,19,423,412,6.000000,0.31341439,1.88048637,4.11951363,0.30008886,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,20,423,413,12.000000,0.29573898,3.54886776,8.45113224,0.30008886,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,21,423,414,2.000000,0.35968499,0.71936998,1.28063002,0.30008886,0.33353233,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,26,423,419,4.000000,0.50446003,2.01784013,1.98215987,0.30008886,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,27,423,420,1.000000,0.44457453,0.44457453,0.55542547,0.30008886,0.49510182,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,28,423,421,6.000000,0.25821686,1.54930118,4.45069882,0.30008886,0.17701773,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
29,30,423,424,2.000000,0.34207451,0.68414903,1.31585097,0.30008886,0.39780414,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
30,4,424,395,1.000000,0.29400933,0.29400933,0.70599067,0.39780414,0.22055417,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
30,5,424,396,1.000000,0.36648854,0.36648854,0.63351146,0.39780414,0.36887416,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
30,6,424,397,2.000000,0.33775948,0.67551897,1.32448103,0.39780414,0.24642650,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
30,8,424,399,1.000000,0.43833798,0.43833798,0.56166202,0.39780414,0.53678249,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
30,14,424,406,2.000000,0.23220162,0.46440324,1.53559676,0.39780414,0.06710322,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
30,19,424,412,1.000000,0.36348163,0.36348163,0.63651837,0.39780414,0.29900358,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
30,20,424,413,2.000000,0.33014596,0.66029193,1.33970807,0.39780414,0.22464177,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
30,26,424,419,2.000000,0.55698638,1.11397277,0.88602723,0.39780414,0.69803216,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
30,29,424,423,2.000000,0.39424809,0.78849618,1.21150382,0.39780414,0.30008886,synthetic_mean_origin_destination_zone_share_plus_uniform_noise_0p05,2026072401
